,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
5566,F34982,2021-04-23 00:00:00,2021-06-04,809.86
5567,F34983,2021-05-05 00:00:00,2021-05-05,451.8
5568,F34984,2021-05-05 00:00:00,2021-05-05,370.3636
5569,F34985,2021-05-05 00:00:00,2021-05-05,4250.0
5570,F34986,2021-05-05 00:00:00,2021-05-05,160.0
5571,F34987,2021-05-05 00:00:00,2021-05-05,397.16
5572,F34988,2021-05-05 00:00:00,2021-05-05,2578.0
5573,F34989,2021-04-27 00:00:00,2021-05-06,5049.7
5574,F34990,2021-05-06 00:00:00,2021-05-06,493.53
5575,F34991,2021-04-19 00:00:00,2021-05-06,4458.62
5576,F34992,2021-05-06 00:00:00,2021-05-21,910.6360000000001
5577,F34993,2021-05-10 00:00:00,2021-05-06,3922.4000000000005
5578,F34994,2021-05-06 00:00:00,2021-05-21,2083.7250000000004
5579,F34995,2021-05-06 00:00:00,2021-05-06,1033.8500000000001
5580,F34996,2021-05-06 00:00:00,2021-05-06,2650.0
5581,F34997,2021-05-07 00:00:00,2021-07-05,980.0000000000001
5582,F34998,2021-05-07 00:00:00,2021-07-05,980.0000000000001
5583,F34999,2021-05-07 00:00:00,2021-05-07,232.76
5584,F35000,2021-05-07 00:00:00,2021-05-07,267.27270000000004
5585,F35001,2021-04-22 00:00:00,2021-05-07,2182.2400000000002
5586,F35002,2021-05-06 00:00:00,2021-05-07,866.1200000000001
5587,F35003,2021-05-04 00:00:00,2021-05-07,630.0
5588,F35004,2021-05-07 00:00:00,2021-05-07,1350.0
5589,F35005,2021-05-10 00:00:00,2021-05-13,1563.08
5590,F35006,2021-05-10 00:00:00,2021-05-10,200.0
5591,F35007,2021-04-30 00:00:00,2021-06-09,77377.90000000001
5592,F35008,2021-05-10 00:00:00,2021-06-09,230.00000000000003
5593,F35009,2021-05-04 00:00:00,2021-05-19,5250.0
5594,F35010,2021-05-11 00:00:00,2021-05-11,250.0
5595,F35011,2021-05-04 00:00:00,2021-05-19,5250.0
5596,F35012,2021-05-11 00:00:00,2021-05-11,112.10000000000001
5597,F35013,2021-05-11 00:00:00,2021-05-11,1425.0000000000002
5598,F35014,2021-05-12 00:00:00,2021-05-11,609.48
5599,F35015,2021-05-11 00:00:00,2021-05-11,1350.0
5600,F35016,2021-05-11 00:00:00,2021-05-11,2210.58
5601,F35017,2021-05-07 00:00:00,2021-07-10,58469.4
5602,F35018,2021-05-07 00:00:00,2021-05-11,1200.0
5603,F35019,2021-05-11 00:00:00,2021-05-11,16743.7576
5604,F35020,2021-05-05 00:00:00,2021-06-11,9438.8
5605,F35021,2021-05-12 00:00:00,2021-05-12,2775.0
5606,F35022,2021-05-12 00:00:00,2021-05-12,1603.4460000000001
5607,F35023,2021-05-03 00:00:00,2021-05-12,2901.514
5608,F35024,2021-05-11 00:00:00,2021-06-11,11955.000000000002
5609,F35025,2021-05-12 00:00:00,2021-06-11,18117.9288
5610,F35026,2021-05-12 00:00:00,2021-05-12,841.0000000000001
5611,F35027,2021-05-12 00:00:00,2021-05-12,900.0000000000001
5612,F35028,2021-05-12 00:00:00,2021-05-12,1557.76
5613,F35029,2021-05-13 00:00:00,2021-07-11,9800.0
5614,F35030,2021-05-12 00:00:00,2021-05-12,1208.0700000000002
5615,F35031,2021-05-12 00:00:00,2021-05-27,678.95
5616,F35032,2021-05-12 00:00:00,2021-05-12,1493.2500000000002
5617,F35033,2021-05-12 00:00:00,2021-05-12,470.955
5618,F35034,2021-05-13 00:00:00,2021-05-13,431.0344
5619,F35035,2021-05-05 00:00:00,2021-05-13,390.00000000000006
5620,F35036,2021-05-13 00:00:00,2021-05-28,60.00000000000001
5621,F35037,2021-05-13 00:00:00,2021-05-13,4906.000000000001
5622,F35038,2021-05-07 00:00:00,2021-05-13,8475.0
5623,F35039,2021-05-11 00:00:00,2021-05-13,4860.000000000001
5624,F35040,2021-05-13 00:00:00,2021-05-13,32.0
5625,F35041,2021-05-13 00:00:00,2021-05-13,1539.9978
5626,F35042,2021-05-07 00:00:00,2021-07-12,1825.0000000000002
5627,F35043,2021-05-07 00:00:00,2021-05-21,3150.0000000000005
5628,F35044,2021-05-11 00:00:00,2021-06-27,5100.0
5629,F35045,2021-05-13 00:00:00,2021-05-13,206.9
5630,F35046,2021-05-13 00:00:00,2021-05-13,2731.9080000000004
5631,F35047,2021-05-13 00:00:00,2021-05-28,390.00000000000006
5632,F35048,2021-05-29 00:00:00,2021-07-17,13800.000000000002
5633,F35049,2021-05-06 00:00:00,2021-05-13,2378.0
5634,F35050,2021-05-13 00:00:00,2021-05-13,180.00000000000003
5635,F35051,2021-05-14 00:00:00,2021-05-14,402.59
5636,F35052,2021-05-14 00:00:00,2021-05-14,608.0
5637,F35053,2021-05-14 00:00:00,2021-05-14,4349.6
5638,F35054,2021-05-14 00:00:00,2021-05-14,60.00000000000001
5639,F35055,2021-05-14 00:00:00,2021-05-14,1572.03
5640,F35056,2021-05-17 00:00:00,2021-05-17,5608.55
5641,F35057,2021-05-17 00:00:00,2021-06-16,3150.0000000000005
5642,F35058,2021-05-17 00:00:00,2021-05-17,129.3
5643,F35059,2021-05-29 00:00:00,2021-07-21,34500.0
5644,F35060,2021-05-17 00:00:00,2021-05-17,380.00000000000006
5645,F35061,2021-05-17 00:00:00,2021-05-17,3096.1624
5646,F35062,2021-05-17 00:00:00,2021-05-17,1257.6000000000001
5647,F35063,2021-05-17 00:00:00,2021-05-17,301.82000000000005
5648,F35064,2021-05-17 00:00:00,2021-05-17,1136.6200000000001
5649,F35065,2021-05-06 00:00:00,2021-05-18,3141.8132
5650,F35066,2021-05-17 00:00:00,2021-05-18,1412.6990500000002
5651,F35067,2021-04-21 00:00:00,2021-05-18,4956.73
5652,F35068,2021-05-18 00:00:00,2021-06-17,2362.5
5653,F35069,2021-05-13 00:00:00,2021-06-17,1300.0
5654,F35070,2021-05-13 00:00:00,2021-06-17,2379.6820000000002
5655,F35071,2021-05-13 00:00:00,2021-06-17,2379.6820000000002
5656,F35072,2021-05-27 00:00:00,2021-05-18,9138.0
5657,F35073,2021-05-07 00:00:00,2021-05-18,8898.95
5658,F35074,2021-05-18 00:00:00,2021-05-18,5550.0
5659,F35075,2021-05-18 00:00:00,2021-05-18,197.35500000000002
5660,F35076,2021-05-11 00:00:00,2021-05-18,310.0
5661,F35077,2021-05-19 00:00:00,2021-05-18,1157.0
5662,F35078,2021-05-18 00:00:00,2021-05-18,301.72
5663,F35079,2021-05-18 00:00:00,2021-05-18,1633.3393
5664,F35080,2021-05-18 00:00:00,2021-05-19,1584.0
5665,F35081,2021-05-05 00:00:00,2021-05-19,8500.0
5666,F35082,2021-05-19 00:00:00,2021-06-03,175.0
5667,F35083,2021-05-18 00:00:00,2021-05-19,4471.24
5668,F35084,2021-05-10 00:00:00,2021-08-17,18875.0
5669,F35085,2021-05-11 00:00:00,2021-05-19,4091.0
5670,F35086,2021-05-19 00:00:00,2021-05-19,142.23
5671,F35087,2021-05-19 00:00:00,2021-05-19,7308.546
5672,F35088,2021-05-19 00:00:00,2021-05-19,914.4
5673,F35089,2021-05-19 00:00:00,2021-05-19,914.4
5674,F35090,2021-05-19 00:00:00,2021-05-19,763.622
5675,F35091,2021-05-21 00:00:00,2021-05-19,6000.0
5676,F35092,2021-05-19 00:00:00,2021-05-19,434.77
5677,F35093,2021-05-19 00:00:00,2021-05-19,891.0
5678,F35094,2021-03-08 00:00:00,2021-05-19,1435.0
5679,F35095,2021-05-14 00:00:00,2021-05-19,840.0
5680,F35096,2021-05-19 00:00:00,2021-05-19,992.0
5681,F35097,2021-05-19 00:00:00,2021-05-19,1865.045
5682,F35098,2021-05-19 00:00:00,2021-06-03,1069.0908
5683,F35099,2021-05-20 00:00:00,2021-05-20,3145.0000000000005
5684,F35100,2021-05-18 00:00:00,2021-05-20,2531.0
5685,F35101,2021-05-20 00:00:00,2021-05-20,753.69
5686,F35102,2021-05-20 00:00:00,2021-05-20,452.9827
5687,F35103,2021-05-20 00:00:00,2021-05-20,2642.6450000000004
5688,F35104,2021-05-20 00:00:00,2021-05-20,1321.3225000000002
5689,F35105,2021-05-20 00:00:00,2021-05-20,1321.3225000000002
5690,F35106,2021-05-20 00:00:00,2021-05-20,100.00000000000001
5691,F35107,2021-05-18 00:00:00,2021-06-19,1791.0000000000002
5692,F35108,2021-05-20 00:00:00,2021-05-20,560.0
5693,F35109,2021-05-20 00:00:00,2021-05-20,1630.0
5694,F35110,2021-05-21 00:00:00,2021-05-21,1350.0
5695,F35111,2021-05-20 00:00:00,2021-06-20,1030.9080000000001
5696,F35112,2021-05-21 00:00:00,2021-05-21,68.97
5697,F35113,2021-05-21 00:00:00,2021-05-21,7285.088000000001
5698,F35114,2021-05-21 00:00:00,2021-05-21,112.10000000000001
5699,F35115,2021-05-21 00:00:00,2021-05-21,1310.7
5700,F35116,2021-05-25 00:00:00,2021-07-20,67819.4
5701,F35117,2021-05-21 00:00:00,2021-05-21,960.0000000000001
5702,F35118,2021-05-14 00:00:00,2021-05-21,1184.48
5703,F35119,2021-05-21 00:00:00,2021-05-21,375.00000000000006
5704,F35120,2021-05-24 00:00:00,2021-05-24,916.3636
5705,F35121,2021-05-24 00:00:00,2021-05-24,1119.6819
5706,F35122,2021-05-19 00:00:00,2021-06-23,1342.02
5707,F35123,2021-05-24 00:00:00,2021-05-24,220.0
5708,F35124,2021-05-24 00:00:00,2021-06-23,315.55
5709,F35125,2021-05-21 00:00:00,2021-05-24,398.00000000000006
5710,F35126,2021-05-24 00:00:00,2021-05-24,3200.0000000000005
5711,F35127,2021-05-24 00:00:00,2021-05-24,1220.0
5712,F35128,2021-05-24 00:00:00,2021-06-23,4682.000000000001
5713,F35129,2021-05-20 00:00:00,2021-06-23,1030.9080000000001
5714,F35130,2021-05-18 00:00:00,2021-06-23,2156.46
5715,F35131,2021-05-21 00:00:00,2021-06-23,17703.600000000002
5716,F35132,2021-05-25 00:00:00,2021-06-23,41731.58
5717,F35133,2021-05-24 00:00:00,2021-05-24,310.0
5718,F35134,2021-05-24 00:00:00,2021-06-08,471.62000000000006
5719,F35135,2021-05-24 00:00:00,2021-05-24,2585.13
5720,F35136,2021-05-24 00:00:00,2021-05-24,3907.7000000000003
5721,F35137,2021-05-21 00:00:00,2021-05-24,846.2
5722,F35138,2021-05-20 00:00:00,2021-05-24,144.0
5723,F35139,2021-05-24 00:00:00,2021-05-24,1435.0000000000002
5724,F35140,2021-05-24 00:00:00,2021-05-24,114.80000000000001
5725,F35141,2021-05-25 00:00:00,2021-05-25,384.66
5726,F35142,2021-05-25 00:00:00,2021-05-25,615.0
5727,F35143,2021-05-25 00:00:00,2021-06-09,120.00000000000001
5728,F35144,2021-05-25 00:00:00,2021-05-25,120.00000000000001
5729,F35145,2021-05-25 00:00:00,2021-05-25,341.16400000000004
5730,F35146,2021-05-25 00:00:00,2021-05-25,219.81000000000003
5731,F35147,2021-05-25 00:00:00,2021-05-25,1102.497
5732,F35148,2021-05-25 00:00:00,2021-05-25,400.00000000000006
5733,F35149,2021-05-25 00:00:00,2021-05-25,663.74
5734,F35150,2021-05-25 00:00:00,2021-06-24,2013.7500000000002
5735,F35151,2021-05-19 00:00:00,2021-05-25,103.0908
5736,F35152,2021-05-24 00:00:00,2021-05-25,214.50000000000003
5737,F35153,2021-05-25 00:00:00,2021-05-25,393.42
5738,F35154,2021-04-20 00:00:00,2021-05-25,269.82000000000005
5739,F35155,2021-05-25 00:00:00,2021-05-25,1212.75
5740,F35156,2021-05-26 00:00:00,2021-05-26,409.7056
5741,F35157,2021-05-26 00:00:00,2021-06-10,4990.0
5742,F35158,2021-05-26 00:00:00,2021-05-26,1821.0909000000001
5743,F35159,2021-05-26 00:00:00,2021-05-26,381.81820000000005
5744,F35160,2021-05-26 00:00:00,2021-05-26,409.7056
5745,F35161,2021-05-19 00:00:00,2021-05-26,3850.0
5746,F35162,2021-05-12 00:00:00,2021-05-26,6977.000000000001
5747,F35163,2021-05-26 00:00:00,2021-05-26,5941.360000000001
5748,F35164,2021-05-26 00:00:00,2021-05-26,2793.23
5749,F35165,2021-05-12 00:00:00,2021-06-10,5220.0
5750,F35166,2021-05-26 00:00:00,2021-05-26,517.2
5751,F35167,2021-05-26 00:00:00,2021-05-29,717.9000000000001
5752,F35168,2021-05-26 00:00:00,2021-06-10,1194.5727000000002
5753,F35169,2021-05-26 00:00:00,2021-05-26,90.00000000000001
5754,F35170,2021-05-26 00:00:00,2021-05-26,
5755,F35171,2021-05-26 00:00:00,2021-05-26,
5756,F35172,2021-05-26 00:00:00,2021-05-26,
5757,F35173,2021-05-26 00:00:00,2021-05-26,
5758,F35174,2021-05-19 00:00:00,2021-05-27,
5759,F35175,2021-05-27 00:00:00,2021-05-27,
5760,F35176,2021-05-12 00:00:00,2021-06-26,4440.000000000001
5761,F35177,2021-05-27 00:00:00,2021-05-27,808.0
5762,F35178,2021-05-27 00:00:00,2021-05-27,409.7056
5763,F35179,2021-05-27 00:00:00,2021-05-27,347.2875
5764,F35180,2021-05-26 00:00:00,2021-05-27,349.14
5765,F35181,2021-05-28 00:00:00,2021-06-12,2500.0
5766,F35182,2021-05-26 00:00:00,2021-05-28,3516.6600000000003
5767,F35183,2021-05-21 00:00:00,2021-05-28,1616.4800000000002
5768,F35184,2021-05-28 00:00:00,2021-05-28,637.5006000000001
5769,F35185,2021-05-28 00:00:00,2021-05-28,119.8336
5770,F35186,2021-05-17 00:00:00,2021-05-28,1620.41
5771,F35187,2021-05-17 00:00:00,2021-05-28,1620.41
5772,F35188,2021-05-17 00:00:00,2021-05-28,1620.41
5773,F35189,2021-05-28 00:00:00,2021-06-05,6288.31
5774,F35190,2021-05-18 00:00:00,2021-05-28,14144.48
5775,F35191,2021-05-28 00:00:00,2021-05-28,180.00000000000003
5776,F35192,2021-05-28 00:00:00,2021-06-05,21037.5
5777,F35193,2021-05-21 00:00:00,2021-07-12,5500.0
5778,F35194,2021-05-28 00:00:00,2021-06-27,3579.2000000000003
5779,F35195,2021-05-24 00:00:00,2021-05-28,4045.0
5780,F35196,2021-05-31 00:00:00,2021-05-31,1500.0
5781,F35197,2021-05-07 00:00:00,2021-06-15,7316.400000000001
5782,F35198,2021-05-03 00:00:00,2021-05-31,399.00750000000005
5783,F35199,2021-05-31 00:00:00,2021-05-31,68.97
5784,F35200,2021-05-31 00:00:00,2021-05-31,347.2875
5785,F35201,2021-05-31 00:00:00,2021-05-31,36.0
5786,F35202,2021-05-31 00:00:00,2021-05-31,645.6700000000001
5787,F35203,2021-05-31 00:00:00,2021-05-31,145.9764
5788,F35204,2021-05-26 00:00:00,2021-05-31,2425.5
5789,F35205,2021-06-07 00:00:00,2021-05-31,34364.0
5790,F35206,2021-06-08 00:00:00,2021-06-15,4389.9
5791,F35207,2021-05-31 00:00:00,2021-05-31,3949.8100000000004
5792,F35208,2021-05-27 00:00:00,2021-05-31,700.86
5793,F35209,2021-05-27 00:00:00,2021-05-31,1251.6763000000003
5794,F35210,2021-05-31 00:00:00,2021-05-31,1724.1379000000002
5795,F35211,2021-06-07 00:00:00,2021-05-31,34364.0
5796,F35212,2021-05-31 00:00:00,2021-05-31,862.0689000000001
5797,F35213,2021-05-31 00:00:00,2021-05-31,579.3189000000001
5798,F35214,2021-05-31 00:00:00,2021-05-31,710.3448000000001
5799,F35215,2021-05-31 00:00:00,2021-05-31,340.45680000000004
5800,F35216,2021-06-01 00:00:00,2021-06-16,2500.0
5801,F35217,2021-06-01 00:00:00,2021-06-02,375.0
5802,F35218,2021-06-01 00:00:00,2021-06-02,300.0
5803,F35219,2021-06-01 00:00:00,2021-06-02,114.80000000000001
5804,F35220,2021-06-01 00:00:00,2021-06-02,505.84000000000003
5805,F35221,2021-06-01 00:00:00,2021-06-02,72.0
5806,F35222,2021-06-01 00:00:00,2021-06-02,112.35000000000001
5807,F35223,2021-06-02 00:00:00,2021-07-02,25554.243000000002
5808,F35224,2021-05-24 00:00:00,2021-07-02,2682.9
5809,F35225,2021-06-02 00:00:00,2021-06-02,206.00000000000003
5810,F35226,2021-06-04 00:00:00,2021-08-06,34500.0
5811,F35227,2021-06-02 00:00:00,2021-06-02,426.72
5812,F35228,2021-05-25 00:00:00,2021-06-02,450.00000000000006
5813,F35229,2021-06-02 00:00:00,2021-06-02,397.16
5814,F35230,2021-06-02 00:00:00,2021-06-02,630.0
5815,F35231,2021-06-02 00:00:00,2021-06-02,3948.0000000000005
5816,F35232,2021-06-02 00:00:00,2021-06-17,120.00000000000001
5817,F35233,2021-06-02 00:00:00,2021-06-17,120.00000000000001
5818,F35234,2021-06-02 00:00:00,2021-06-02,1313.8275
5819,F35235,2021-06-02 00:00:00,2021-06-17,260.0
5820,F35236,2021-06-02 00:00:00,2021-06-02,480.00000000000006
5821,F35237,2021-06-02 00:00:00,2021-06-02,480.00000000000006
5822,F35238,2021-01-22 00:00:00,2021-07-03,10455.0
5823,F35239,2021-06-03 00:00:00,2021-06-03,1526.77
5824,F35240,2021-05-27 00:00:00,2021-07-03,35066.0
5825,F35241,2021-05-20 00:00:00,2021-07-03,4751.0
5826,F35242,2021-05-31 00:00:00,2021-07-03,17703.600000000002
5827,F35243,2021-06-04 00:00:00,2021-08-02,58469.4
5828,F35244,2021-05-24 00:00:00,2021-06-11,6671.552800000001
5829,F35245,2021-06-02 00:00:00,2021-07-03,1146.0
5830,F35246,2021-06-03 00:00:00,2021-06-11,6671.552800000001
5831,F35247,2021-05-21 00:00:00,2021-06-03,580.0
5832,F35248,2021-06-03 00:00:00,2021-06-03,600.0
5833,F35249,2021-06-03 00:00:00,2021-06-03,2425.5
5834,F35250,2021-05-20 00:00:00,2021-06-04,912.74
5835,F35251,2021-06-04 00:00:00,2021-06-04,1890.0
5836,F35252,2021-06-04 00:00:00,2021-06-04,470.955
5837,F35253,2021-06-04 00:00:00,2021-06-04,1155.0
5838,F35254,2021-06-04 00:00:00,2021-06-04,344.85
5839,F35255,2021-06-03 00:00:00,2021-09-02,17372.82
5840,F35256,2021-05-31 00:00:00,2021-06-22,4404.0
5841,F35257,2021-06-07 00:00:00,2021-06-07,18800.000000000004
5842,F35258,2021-06-07 00:00:00,2021-06-07,1191.48
5843,F35259,2021-06-07 00:00:00,2021-06-07,792.0000000000001
5844,F35260,2021-06-07 00:00:00,2021-06-07,1141.0
5845,F35261,2021-06-07 00:00:00,2021-06-07,1413.78
5846,F35262,2021-06-07 00:00:00,2021-06-07,1804.0109000000002
5847,F35263,2021-06-04 00:00:00,2021-06-08,3057.42
5848,F35264,2021-06-08 00:00:00,2021-06-23,3291.908
5849,F35265,2021-06-08 00:00:00,2021-06-08,534.5454000000001
5850,F35266,2021-06-08 00:00:00,2021-07-08,2271.7200000000003
5851,F35267,2021-06-08 00:00:00,2021-06-08,1574.4908
5852,F35268,2021-06-08 00:00:00,2021-06-08,520.345
5853,F35269,2021-06-08 00:00:00,2021-06-08,294.5
5854,F35270,2021-06-08 00:00:00,2021-06-08,1200.0
5855,F35271,2021-06-09 00:00:00,2021-06-09,240.0
5856,F35272,2021-06-09 00:00:00,2021-06-09,2948.5000000000005
5857,F35273,2021-06-09 00:00:00,2021-06-24,996.546
5858,F35274,2021-06-10 00:00:00,2021-06-09,5400.0
5859,F35275,2021-06-09 00:00:00,2021-06-09,1080.909
5860,F35276,2021-06-10 00:00:00,2021-06-10,478.3638
5861,F35277,2021-06-10 00:00:00,2021-06-10,1206.6200000000001
5862,F35278,2021-06-10 00:00:00,2021-06-10,3164.9092
5863,F35279,2021-04-16 00:00:00,2021-06-25,13500.000000000002
5864,F35280,2021-06-09 00:00:00,2021-07-25,24315.000000000004
5865,F35281,2021-06-15 00:00:00,2021-06-10,52146.600000000006
5866,F35282,2021-06-02 00:00:00,2021-06-10,1420.3400000000001
5867,F35283,2021-06-09 00:00:00,2021-06-10,6521.420000000001
5868,F35284,2021-06-09 00:00:00,2021-06-25,1960.5993000000003
5869,F35285,2021-06-10 00:00:00,2021-06-10,4358.500000000001
5870,F35286,2021-06-11 00:00:00,2021-06-10,2612.0
5871,F35287,2021-06-04 00:00:00,2021-06-10,950.0000000000001
5872,F35288,2021-06-11 00:00:00,2021-06-11,258.6
5873,F35289,2021-06-11 00:00:00,2021-06-11,1551.3816000000002
5874,F35290,2021-06-07 00:00:00,2021-06-19,9317.7
5875,F35291,2021-06-09 00:00:00,2021-06-19,5325.0
5876,F35292,2021-06-07 00:00:00,2021-07-11,2587.0
5877,F35293,2021-06-07 00:00:00,2021-07-11,3812.0000000000005
5878,F35294,2021-06-11 00:00:00,2021-06-11,1158.64
5879,F35295,2021-06-01 00:00:00,2021-07-11,4858.500000000001
5880,F35296,2021-06-07 00:00:00,2021-07-11,19178.9
5881,F35297,2021-06-11 00:00:00,2021-06-11,2036.2500000000002
5882,F35298,2021-06-11 00:00:00,2021-06-11,967.7454000000001
5883,F35299,2021-06-11 00:00:00,2021-06-11,380.00000000000006
5884,F35300,2021-06-11 00:00:00,2021-06-11,4553.820000000001
5885,F35301,2021-06-11 00:00:00,2021-06-11,195.82930000000002
5886,F35302,2021-06-11 00:00:00,2021-06-11,2226.1600000000003
5887,F35303,2021-06-11 00:00:00,2021-06-11,227.50000000000003
5888,F35304,2021-06-11 00:00:00,2021-06-11,227.50000000000003
5889,F35305,2021-06-02 00:00:00,2021-06-26,2469.5800000000004
5890,F35306,2021-06-11 00:00:00,2021-06-11,160000.0
5891,F35307,2021-06-09 00:00:00,2021-06-14,6124.23
5892,F35308,2021-06-14 00:00:00,2021-06-14,1140.0
5893,F35309,2021-06-14 00:00:00,2021-06-17,4715.0
5894,F35310,2021-06-03 00:00:00,2021-07-14,2840.0000000000005
5895,F35311,2021-06-14 00:00:00,2021-06-14,3142.9700000000003
5896,F35312,2021-06-14 00:00:00,2021-06-14,1425.0000000000002
5897,F35313,2021-06-14 00:00:00,2021-06-14,1476.9
5898,F35314,2021-06-11 00:00:00,2021-06-14,49810.00000000001
5899,F35315,2021-06-14 00:00:00,2021-06-14,738.0
5900,F35316,2021-06-14 00:00:00,2021-06-14,301.72
5901,F35317,2021-06-15 00:00:00,2021-06-15,7490.0
5902,F35318,2021-06-15 00:00:00,2021-07-15,580.0
5903,F35319,2021-06-15 00:00:00,2021-06-15,206.91000000000003
5904,F35320,2021-06-15 00:00:00,2021-06-15,165.2645
5905,F35321,2021-06-15 00:00:00,2021-06-15,324.132745
5906,F35322,2021-06-10 00:00:00,2021-06-15,1633.0
5907,F35323,2021-06-15 00:00:00,2021-06-15,1110.0000000000002
5908,F35324,2021-06-15 00:00:00,2021-06-15,745.2930000000001
5909,F35325,2021-06-15 00:00:00,2021-06-15,1233.4109
5910,F35326,2021-06-15 00:00:00,2021-07-15,1250.0
5911,F35327,2021-06-15 00:00:00,2021-06-15,325.09000000000003
5912,F35328,2021-06-14 00:00:00,2021-08-14,58469.4
5913,F35329,2021-06-16 00:00:00,2021-06-16,838.455
5914,F35330,2021-06-16 00:00:00,2021-06-16,1566.0000000000002
5915,F35331,2021-06-02 00:00:00,2021-06-16,3741.1600000000003
5916,F35332,2021-06-16 00:00:00,2021-06-16,130.0
5917,F35333,2021-06-16 00:00:00,2021-06-16,1153.1818
5918,F35334,2021-06-16 00:00:00,2021-06-16,450.00000000000006
5919,F35335,2021-06-16 00:00:00,2021-06-16,852.07
5920,F35336,2021-06-17 00:00:00,2021-06-17,441.0
5921,F35337,2021-06-17 00:00:00,2021-06-17,315.687
5922,F35338,2021-06-17 00:00:00,2021-06-17,824.0
5923,F35339,2021-06-21 00:00:00,2021-08-16,1825.0000000000002
5924,F35340,2021-06-15 00:00:00,2021-07-17,6200.000000000001
5925,F35341,2021-06-25 00:00:00,2021-06-17,62601.16
5926,F35342,2021-06-17 00:00:00,2021-06-17,108.00000000000001
5927,F35343,2021-06-17 00:00:00,2021-06-17,2277.0
5928,F35344,2021-06-17 00:00:00,2021-07-02,374.74
5929,F35345,2021-06-18 00:00:00,2021-06-17,7843.500000000001
5930,F35346,2021-06-17 00:00:00,2021-06-17,1282.3275
5931,F35347,2021-06-15 00:00:00,2021-06-17,4225.0
5932,F35348,2021-06-18 00:00:00,2021-06-18,763.6364
5933,F35349,2021-06-18 00:00:00,2021-07-18,3900.0000000000005
5934,F35350,2021-06-18 00:00:00,2021-06-18,1293.6065
5935,F35351,2021-06-18 00:00:00,2021-06-18,735.0000000000001
5936,F35352,2021-06-04 00:00:00,2021-06-18,1692.4
5937,F35353,2021-06-18 00:00:00,2021-06-18,5337.9396
5938,F35354,2021-06-18 00:00:00,2021-06-18,267.27270000000004
5939,F35355,2021-06-11 00:00:00,2021-07-18,2651.25
5940,F35356,2021-06-18 00:00:00,2021-06-18,954.35
5941,F35357,2021-06-18 00:00:00,2021-06-18,1552.18
5942,F35358,2021-06-14 00:00:00,2021-06-21,654.55
5943,F35359,2021-06-17 00:00:00,2021-07-06,2490.0
5944,F35360,2021-06-21 00:00:00,2021-06-21,427.49850000000004
5945,F35361,2021-06-23 00:00:00,2021-08-05,9064.0
5946,F35362,2021-06-21 00:00:00,2021-06-21,232.5274
5947,F35363,2021-06-21 00:00:00,2021-06-21,694.575
5948,F35364,2021-06-21 00:00:00,2021-06-21,782.33
5949,F35365,2021-06-21 00:00:00,2021-06-21,1703.7504000000001
5950,F35366,2021-06-21 00:00:00,2021-07-21,736.0000000000001
5951,F35367,2021-06-21 00:00:00,2021-07-06,3150.0000000000005
5952,F35368,2021-06-21 00:00:00,2021-06-21,4411.0
5953,F35369,2021-06-21 00:00:00,2021-06-21,504.00000000000006
5954,F35370,2021-06-21 00:00:00,2021-06-21,504.00000000000006
5955,F35371,2021-06-15 00:00:00,2021-06-22,5000.0
5956,F35372,2021-06-15 00:00:00,2021-07-22,1900.0000000000002
5957,F35373,2021-06-22 00:00:00,2021-06-22,2100.0
5958,F35374,2021-06-22 00:00:00,2021-06-22,2325.3920000000003
5959,F35375,2021-06-22 00:00:00,2021-06-22,738.0000000000001
5960,F35376,2021-06-22 00:00:00,2021-06-22,309.42
5961,F35377,2021-06-22 00:00:00,2021-06-22,1489.3000000000002
5962,F35378,2021-06-22 00:00:00,2021-06-22,3176.8868
5963,F35379,2021-06-10 00:00:00,2021-06-30,624.25
5964,F35380,2021-06-09 00:00:00,2021-06-30,6800.000000000001
5965,F35381,2021-06-16 00:00:00,2021-07-23,10481.25
5966,F35382,2021-06-25 00:00:00,2021-07-23,28305.000000000004
5967,F35383,2021-05-12 00:00:00,2021-07-08,3550.0
5968,F35384,2021-05-12 00:00:00,2021-07-08,3600.0
5969,F35385,2021-06-18 00:00:00,2021-08-22,2068.5
5970,F35386,2021-06-23 00:00:00,2021-06-23,500.0
5971,F35387,2021-06-18 00:00:00,2021-08-22,4928.4
5972,F35388,2021-06-18 00:00:00,2021-08-22,2068.5
5973,F35389,2021-06-21 00:00:00,2021-08-22,6860.0
5974,F35390,2021-06-21 00:00:00,2021-08-22,980.0
5975,F35391,2021-06-10 00:00:00,2021-06-23,985.78
5976,F35392,2021-06-23 00:00:00,2021-06-24,500.0
5977,F35393,2021-06-24 00:00:00,2021-06-24,7033.860000000001
5978,F35394,2021-06-16 00:00:00,2021-06-24,1836.21
5979,F35395,2021-06-24 00:00:00,2021-07-24,1900.0000000000002
5980,F35396,2021-06-24 00:00:00,2021-07-09,2274.0
5981,F35397,2021-06-23 00:00:00,2021-06-24,7350.000000000001
5982,F35398,2021-06-07 00:00:00,2021-07-09,766.59
5983,F35399,2021-06-24 00:00:00,2021-06-24,381.82000000000005
5984,F35400,2021-06-24 00:00:00,2021-06-24,340.0
5985,F35401,2021-06-24 00:00:00,2021-06-24,372.00000000000006
5986,F35402,2021-06-25 00:00:00,2021-06-25,381.8182
