,Referencia,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1388,1389,2005-05-08,Parking,Venta,Girona,203.0,1892772.0,2006-03-26,María
1393,1394,2005-05-09,Casa,Venta,Barcelona,254.0,2011934.0,2006-03-04,Jesús
1394,1395,2005-05-10,Local,Venta,Girona,252.0,1923264.0,2005-09-21,Carmen
1399,1400,2005-05-13,Suelo,Venta,Lleida,190.0,1670100.0,2005-11-10,María
1400,1401,2005-05-13,Casa,Venta,Barcelona,280.0,2349200.0,2006-04-13,Pedro
1401,1402,2005-05-13,Industrial,Venta,Tarragona,155.0,1133050.0,2006-02-28,Pedro
1403,1404,2005-05-15,Local,Venta,Barcelona,188.0,1453428.0,2005-09-14,Joaquín
1404,1405,2005-05-15,Parking,Venta,Girona,71.0,493166.0,2005-12-08,Joaquín
1405,1406,2005-05-15,Parking,Venta,Barcelona,163.0,1531222.0,2005-10-28,Joaquín
1407,1408,2005-05-16,Parking,Venta,Barcelona,185.0,1384355.0,2005-11-15,Luisa
1408,1409,2005-05-16,Industrial,Venta,Lleida,206.0,1733696.0,2005-09-16,Pedro
1416,1417,2005-05-21,Piso,Venta,Tarragona,262.0,1137866.0,2005-10-23,Joaquín
1420,1421,2005-05-22,Industrial,Venta,Barcelona,196.0,1584856.0,2005-09-02,Joaquín
1424,1425,2005-05-23,Parking,Venta,Barcelona,63.0,516159.0,2006-03-13,Luisa
1429,1430,2005-05-25,Industrial,Venta,Lleida,63.0,416430.0,2006-01-09,Pedro
1430,1431,2005-05-25,Piso,Venta,Barcelona,208.0,1792128.0,2006-04-15,Jesús
1431,1432,2005-05-25,Suelo,Venta,Barcelona,54.0,264438.0,2005-08-23,Joaquín
1433,1434,2005-05-27,Parking,Venta,Tarragona,134.0,572984.0,2005-12-30,Jesús
1435,1436,2005-05-27,Industrial,Venta,Lleida,175.0,1428350.0,2005-11-08,Jesús
1436,1437,2005-05-27,Industrial,Venta,Barcelona,261.0,1435239.0,2006-03-22,Joaquín
1437,1438,2005-05-28,Parking,Venta,Lleida,108.0,1001376.0,2006-02-10,Carmen
1438,1439,2005-05-28,Industrial,Venta,Girona,233.0,1306664.0,2005-10-30,Luisa
1439,1440,2005-05-28,Parking,Venta,Girona,255.0,1504755.0,2005-10-31,Luisa
1441,1442,2005-05-29,Industrial,Venta,Barcelona,160.0,1496320.0,2006-05-08,María
1445,1446,2005-05-30,Parking,Venta,Tarragona,54.0,470988.0,2006-01-02,María
1450,1451,2005-06-02,Suelo,Venta,Barcelona,269.0,1779435.0,2006-05-18,Jesús
1451,1452,2005-06-03,Industrial,Venta,Girona,70.0,455000.0,2005-10-22,Pedro
1454,1455,2005-06-04,Casa,Venta,Tarragona,182.0,1047774.0,2006-01-31,Jesús
1457,1458,2005-06-05,Parking,Venta,Girona,277.0,1691085.0,2005-11-19,Pedro
1458,1459,2005-06-05,Industrial,Venta,Girona,76.0,456532.0,2005-09-19,Joaquín
1460,1461,2005-06-06,Local,Venta,Girona,129.0,563085.0,2005-12-18,Jesús
1461,1462,2005-06-06,Piso,Venta,Lleida,80.0,471440.0,2005-09-28,Luisa
1463,1464,2005-06-07,Casa,Venta,Girona,179.0,1393157.0,2005-11-26,Luisa
1465,1466,2005-06-08,Suelo,Venta,Barcelona,132.0,802428.0,2006-02-15,Joaquín
1466,1467,2005-06-09,Casa,Venta,Lleida,299.0,2333097.0,2005-09-15,María
1472,1473,2005-06-10,Piso,Venta,Barcelona,213.0,1955340.0,2006-04-23,Jesús
1478,1479,2005-06-13,Industrial,Venta,Tarragona,51.0,417231.0,2006-03-19,Pedro
1486,1487,2005-06-15,Casa,Venta,Lleida,109.0,537915.0,2006-05-16,Carmen
1488,1489,2005-06-15,Suelo,Venta,Lleida,144.0,1323792.0,2005-09-17,Jesús
1489,1490,2005-06-16,Parking,Venta,Barcelona,112.0,691712.0,2006-04-10,Pedro
1494,1495,2005-06-17,Casa,Venta,Girona,199.0,1590010.0,2006-04-13,Carmen
1495,1496,2005-06-18,Suelo,Venta,Lleida,278.0,2520904.0,2006-05-12,Luisa
1496,1497,2005-06-18,Piso,Venta,Tarragona,175.0,880075.0,2005-12-15,Jesús
1499,1500,2005-06-20,Industrial,Venta,Lleida,125.0,595750.0,2006-03-30,Joaquín
1500,1501,2005-06-21,Suelo,Venta,Lleida,52.0,317044.0,2006-04-16,Jesús
1501,1502,2005-06-21,Industrial,Venta,Girona,120.0,1175160.0,2005-11-28,Carmen
1503,1504,2005-06-21,Industrial,Venta,Girona,190.0,778430.0,2005-11-14,Joaquín
1504,1505,2005-06-22,Suelo,Venta,Tarragona,47.0,220148.0,2006-06-14,Jesús
1506,1507,2005-06-22,Parking,Venta,Tarragona,118.0,716260.0,2006-04-04,Luisa
1507,1508,2005-06-22,Casa,Venta,Girona,274.0,2594780.0,2006-02-23,María
1508,1509,2005-06-22,Piso,Venta,Girona,244.0,2180628.0,2006-02-05,Pedro
1509,1510,2005-06-22,Parking,Venta,Tarragona,163.0,763329.0,2006-02-05,Joaquín
1510,1511,2005-06-23,Piso,Venta,Lleida,213.0,1587063.0,2006-02-02,Carmen
1512,1513,2005-06-24,Piso,Venta,Lleida,199.0,987040.0,2006-01-11,Luisa
1515,1516,2005-06-27,Industrial,Venta,Lleida,182.0,805714.0,2006-03-20,Carmen
1518,1519,2005-06-28,Piso,Venta,Lleida,74.0,659858.0,2006-05-27,Carmen
1519,1520,2005-06-28,Local,Venta,Lleida,175.0,999950.0,2005-10-30,Carmen
1521,1522,2005-06-29,Suelo,Venta,Barcelona,40.0,306120.0,2005-11-24,Carmen
1522,1523,2005-06-29,Local,Venta,Lleida,158.0,1454232.0,2006-01-24,Pedro
1524,1525,2005-06-30,Local,Venta,Tarragona,252.0,2283372.0,2006-02-12,Carmen
1526,1527,2005-06-30,Parking,Venta,Tarragona,50.0,400600.0,2005-10-02,María
1530,1531,2005-07-01,Local,Venta,Lleida,251.0,2325766.0,2005-10-20,Joaquín
1534,1535,2005-07-04,Suelo,Venta,Tarragona,68.0,456756.0,2005-11-20,Pedro
1535,1536,2005-07-04,Parking,Venta,Girona,43.0,361759.0,2005-12-01,Jesús
1536,1537,2005-07-04,Piso,Venta,Barcelona,197.0,1035826.0,2006-05-27,Jesús
1540,1541,2005-07-06,Local,Venta,Lleida,124.0,1045816.0,2006-03-12,Carmen
1541,1542,2005-07-06,Industrial,Venta,Tarragona,243.0,2401083.0,2006-04-08,Joaquín
1543,1544,2005-07-06,Parking,Venta,Lleida,199.0,1573493.0,2006-07-02,Luisa
1546,1547,2005-07-07,Piso,Venta,Barcelona,214.0,1258534.0,2006-01-27,María
1551,1552,2005-07-10,Parking,Venta,Barcelona,108.0,436428.0,2006-04-28,Jesús
1553,1554,2005-07-11,Suelo,Venta,Barcelona,63.0,618786.0,2006-07-07,Luisa
1556,1557,2005-07-12,Local,Venta,Barcelona,159.0,1582845.0,2006-04-15,Pedro
1561,1562,2005-07-15,Local,Venta,Girona,74.0,583638.0,2005-10-17,Luisa
1562,1563,2005-07-15,Suelo,Venta,Girona,206.0,1881810.0,2006-07-10,Joaquín
1563,1564,2005-07-15,Parking,Venta,Lleida,240.0,1983840.0,2005-10-18,Pedro
1564,1565,2005-07-16,Piso,Venta,Tarragona,80.0,533840.0,2006-05-29,Luisa
1570,1571,2005-07-18,Casa,Venta,Barcelona,127.0,583692.0,2006-01-11,Carmen
1572,1573,2005-07-18,Local,Venta,Barcelona,202.0,1271388.0,2006-01-10,Joaquín
1574,1575,2005-07-19,Industrial,Venta,Barcelona,275.0,1620575.0,2006-02-18,Joaquín
1577,1578,2005-07-20,Local,Venta,Girona,178.0,1723040.0,2006-04-05,Jesús
1578,1579,2005-07-20,Suelo,Venta,Tarragona,141.0,1207101.0,2006-02-20,María
1579,1580,2005-07-21,Piso,Venta,Tarragona,110.0,786830.0,2005-11-18,Carmen
1583,1584,2005-07-22,Industrial,Venta,Girona,191.0,916418.0,2006-02-19,Luisa
1584,1585,2005-07-22,Casa,Venta,Girona,203.0,1026774.0,2006-07-04,Pedro
1585,1586,2005-07-22,Industrial,Venta,Tarragona,291.0,1447434.0,2006-02-02,María
1586,1587,2005-07-23,Parking,Venta,Lleida,101.0,478639.0,2006-01-07,Joaquín
1588,1589,2005-07-23,Casa,Venta,Lleida,287.0,1607487.0,2005-11-01,Carmen
1589,1590,2005-07-23,Suelo,Venta,Lleida,142.0,682168.0,2006-05-25,Jesús
1590,1591,2005-07-24,Parking,Venta,Tarragona,255.0,1627920.0,2006-03-12,Jesús
1591,1592,2005-07-24,Parking,Venta,Barcelona,207.0,1107864.0,2006-05-15,Luisa
1593,1594,2005-07-25,Local,Venta,Girona,80.0,568880.0,2005-10-29,Carmen
1594,1595,2005-07-25,Parking,Venta,Lleida,96.0,645408.0,2006-05-27,Luisa
1596,1597,2005-07-26,Parking,Venta,Lleida,256.0,1656064.0,2006-02-02,Pedro
1600,1601,2005-07-28,Industrial,Venta,Lleida,136.0,1309544.0,2005-11-19,Joaquín
1603,1604,2005-07-29,Suelo,Venta,Tarragona,132.0,807048.0,2005-10-31,Carmen
1609,1610,2005-08-01,Piso,Venta,Lleida,245.0,2292465.0,2006-06-10,Carmen
1620,1621,2005-08-04,Casa,Venta,Girona,286.0,1658800.0,2005-11-27,María
1621,1622,2005-08-04,Industrial,Venta,Tarragona,233.0,1782683.0,2006-07-28,Pedro
1625,1626,2005-08-05,Local,Venta,Barcelona,188.0,1209216.0,2006-03-14,María
1626,1627,2005-08-06,Parking,Venta,Barcelona,245.0,1202705.0,2005-12-10,Jesús
1627,1628,2005-08-06,Parking,Venta,Girona,297.0,2440449.0,2006-08-03,Carmen
1632,1633,2005-08-07,Suelo,Venta,Lleida,201.0,1522977.0,2005-11-24,Carmen
1633,1634,2005-08-07,Industrial,Venta,Girona,92.0,739864.0,2006-01-28,Luisa
1635,1636,2005-08-08,Suelo,Venta,Girona,224.0,1448384.0,2005-12-20,Joaquín
1636,1637,2005-08-08,Parking,Venta,Barcelona,112.0,829808.0,2006-03-29,Joaquín
1637,1638,2005-08-08,Piso,Venta,Girona,184.0,1156808.0,2006-04-26,Carmen
1638,1639,2005-08-09,Parking,Venta,Lleida,300.0,2155200.0,2006-08-05,Jesús
1641,1642,2005-08-10,Industrial,Venta,Lleida,276.0,2667816.0,2005-12-16,Joaquín
1643,1644,2005-08-10,Local,Venta,Barcelona,269.0,2384954.0,2006-02-12,María
1645,1646,2005-08-11,Parking,Venta,Girona,184.0,1147608.0,2006-06-29,Luisa
1646,1647,2005-08-12,Local,Venta,Tarragona,297.0,2888325.0,2005-11-27,Pedro
1647,1648,2005-08-12,Casa,Venta,Tarragona,118.0,545986.0,2006-02-27,Pedro
1648,1649,2005-08-14,Local,Venta,Barcelona,119.0,906780.0,2005-11-21,Carmen
1650,1651,2005-08-14,Parking,Venta,Lleida,77.0,592823.0,2006-03-25,Pedro
1661,1662,2005-08-17,Piso,Venta,Lleida,167.0,1423007.0,2006-04-08,Carmen
1666,1667,2005-08-22,Local,Venta,Barcelona,209.0,843106.0,2006-01-24,María
1669,1670,2005-08-23,Local,Venta,Tarragona,263.0,1499889.0,2006-08-08,Pedro
1670,1671,2005-08-24,Industrial,Venta,Tarragona,236.0,1707224.0,2006-02-05,Pedro
1672,1673,2005-08-26,Industrial,Venta,Lleida,223.0,1509710.0,2006-01-11,Jesús
1673,1674,2005-08-26,Casa,Venta,Girona,242.0,2290046.0,2006-01-24,María
1676,1677,2005-08-27,Industrial,Venta,Lleida,300.0,2625600.0,2006-01-08,María
1680,1681,2005-08-28,Casa,Venta,Girona,284.0,1459192.0,2006-07-02,María
1682,1683,2005-08-28,Suelo,Venta,Tarragona,101.0,552773.0,2005-11-28,Luisa
1685,1686,2005-08-28,Piso,Venta,Lleida,97.0,765815.0,2006-07-15,María
1689,1690,2005-08-30,Parking,Venta,Girona,142.0,681884.0,2006-06-12,Carmen
1690,1691,2005-08-30,Casa,Venta,Tarragona,139.0,785628.0,2006-01-10,Jesús
1691,1692,2005-08-30,Local,Venta,Lleida,78.0,391950.0,2006-03-14,Jesús
1692,1693,2005-08-30,Suelo,Venta,Lleida,233.0,2171327.0,2006-01-09,Jesús
1693,1694,2005-08-31,Local,Venta,Girona,275.0,1826825.0,2006-05-14,Jesús
1695,1696,2005-08-31,Industrial,Venta,Barcelona,158.0,1473982.0,2006-08-29,Carmen
1696,1697,2005-09-01,Industrial,Venta,Girona,116.0,1143412.0,2006-07-03,María
1699,1700,2005-09-03,Parking,Venta,Barcelona,163.0,1150128.0,2006-03-18,Joaquín
1700,1701,2005-09-03,Piso,Venta,Barcelona,245.0,1517285.0,2006-05-07,Luisa
1702,1703,2005-09-06,Industrial,Venta,Lleida,288.0,2171520.0,2006-08-28,Carmen
1703,1704,2005-09-06,Industrial,Venta,Barcelona,161.0,827057.0,2006-05-05,María
1709,1710,2005-09-07,Local,Venta,Barcelona,272.0,2074000.0,2006-08-14,Joaquín
1710,1711,2005-09-08,Local,Venta,Barcelona,299.0,1424436.0,2006-01-17,Carmen
1712,1713,2005-09-09,Piso,Venta,Girona,201.0,1333434.0,2006-02-17,María
1713,1714,2005-09-09,Suelo,Venta,Barcelona,129.0,617652.0,2006-09-03,Joaquín
1717,1718,2005-09-09,Local,Venta,Barcelona,218.0,1911424.0,2006-07-22,Carmen
1718,1719,2005-09-10,Industrial,Venta,Lleida,121.0,747659.0,2006-03-08,Pedro
1719,1720,2005-09-10,Local,Venta,Barcelona,254.0,1668526.0,2005-12-29,Carmen
1723,1724,2005-09-10,Parking,Venta,Tarragona,270.0,1798470.0,2006-03-02,Joaquín
1726,1727,2005-09-11,Industrial,Venta,Tarragona,271.0,2028164.0,2006-01-07,María
1728,1729,2005-09-11,Suelo,Venta,Tarragona,185.0,1230990.0,2006-05-19,Jesús
1730,1731,2005-09-12,Parking,Venta,Tarragona,223.0,2143922.0,2006-04-20,Jesús
1732,1733,2005-09-13,Industrial,Venta,Barcelona,140.0,864080.0,2006-02-08,Carmen
1736,1737,2005-09-14,Piso,Venta,Barcelona,94.0,707914.0,2006-05-07,Jesús
1739,1740,2005-09-16,Local,Venta,Tarragona,145.0,598705.0,2005-12-17,María
1741,1742,2005-09-17,Parking,Venta,Girona,70.0,428190.0,2006-02-20,Jesús
1742,1743,2005-09-17,Casa,Venta,Girona,292.0,2630336.0,2006-01-08,Joaquín
1743,1744,2005-09-17,Piso,Venta,Tarragona,51.0,425646.0,2005-12-18,Luisa
1744,1745,2005-09-17,Casa,Venta,Tarragona,132.0,641520.0,2006-04-04,Joaquín
1749,1750,2005-09-21,Local,Venta,Girona,117.0,474084.0,2006-07-21,Luisa
1751,1752,2005-09-21,Piso,Venta,Tarragona,116.0,803300.0,2006-09-13,María
1753,1754,2005-09-21,Piso,Venta,Lleida,55.0,433235.0,2006-03-23,Carmen
1754,1755,2005-09-22,Casa,Venta,Barcelona,182.0,1305304.0,2006-06-06,Luisa
1758,1759,2005-09-25,Casa,Venta,Tarragona,232.0,2133472.0,2006-05-18,Carmen
1760,1761,2005-09-26,Piso,Venta,Lleida,214.0,1689316.0,2006-01-17,Carmen
1761,1762,2005-09-26,Casa,Venta,Girona,191.0,1514057.0,2006-09-20,Luisa
1766,1767,2005-09-29,Parking,Venta,Lleida,82.0,764240.0,2006-01-15,Pedro
1769,1770,2005-10-01,Piso,Venta,Barcelona,164.0,878712.0,2006-01-21,María
1772,1773,2005-10-01,Casa,Venta,Barcelona,132.0,850476.0,2006-05-20,Jesús
1773,1774,2005-10-01,Casa,Venta,Lleida,193.0,1033515.0,2005-12-30,Pedro
1774,1775,2005-10-01,Local,Venta,Girona,53.0,446313.0,2006-08-16,Pedro
1775,1776,2005-10-01,Parking,Venta,Tarragona,229.0,2215117.0,2006-08-01,Jesús
1776,1777,2005-10-02,Local,Venta,Girona,279.0,1512738.0,2006-07-08,Luisa
1779,1780,2005-10-02,Casa,Venta,Barcelona,180.0,979560.0,2006-06-09,María
1780,1781,2005-10-02,Casa,Venta,Barcelona,55.0,264385.0,2006-07-27,Joaquín
1782,1783,2005-10-03,Piso,Venta,Lleida,300.0,1506300.0,2006-04-24,Pedro
1785,1786,2005-10-03,Casa,Venta,Lleida,82.0,359406.0,2006-09-28,Pedro
1786,1787,2005-10-03,Parking,Venta,Tarragona,299.0,2669472.0,2006-06-10,Joaquín
1787,1788,2005-10-03,Parking,Venta,Girona,85.0,658835.0,2006-07-14,Luisa
1789,1790,2005-10-04,Local,Venta,Girona,238.0,2184364.0,2006-08-11,Luisa
1791,1792,2005-10-05,Local,Venta,Barcelona,106.0,804540.0,2006-10-02,Pedro
1799,1800,2005-10-06,Industrial,Venta,Lleida,160.0,1319520.0,2006-08-02,Jesús
1800,1801,2005-10-06,Piso,Venta,Tarragona,127.0,1204722.0,2006-07-29,Joaquín
1802,1803,2005-10-07,Casa,Venta,Lleida,253.0,2378453.0,2006-09-10,Luisa
1803,1804,2005-10-07,Suelo,Venta,Barcelona,116.0,857936.0,2006-01-23,Luisa
1804,1805,2005-10-07,Suelo,Venta,Barcelona,242.0,1963104.0,2006-07-19,Pedro
1805,1806,2005-10-08,Industrial,Venta,Tarragona,264.0,1133352.0,2006-02-02,Pedro
1807,1808,2005-10-09,Local,Venta,Lleida,129.0,735945.0,2006-06-08,Joaquín
1809,1810,2005-10-11,Industrial,Venta,Barcelona,64.0,480384.0,2006-05-15,Carmen
1815,1816,2005-10-12,Industrial,Venta,Tarragona,120.0,1050000.0,2006-02-05,Pedro
1816,1817,2005-10-13,Industrial,Venta,Girona,76.0,368676.0,2006-09-29,Luisa
1817,1818,2005-10-13,Local,Venta,Lleida,255.0,2063460.0,2006-05-25,Luisa
1818,1819,2005-10-13,Casa,Venta,Lleida,245.0,1605730.0,2006-06-20,Pedro
1819,1820,2005-10-14,Industrial,Venta,Lleida,122.0,497272.0,2006-08-16,Luisa
1821,1822,2005-10-15,Casa,Venta,Girona,84.0,437640.0,2006-02-09,María
1824,1825,2005-10-15,Piso,Venta,Girona,262.0,2390750.0,2006-03-11,Pedro
1825,1826,2005-10-16,Suelo,Venta,Barcelona,228.0,994536.0,2006-03-27,Joaquín
1827,1828,2005-10-16,Local,Venta,Barcelona,214.0,1687604.0,2006-01-22,Luisa
1841,1842,2005-10-22,Industrial,Venta,Lleida,254.0,2299208.0,2006-09-05,Pedro
1848,1849,2005-10-28,Casa,Venta,Girona,160.0,781120.0,2006-04-10,Pedro
1850,1851,2005-10-28,Parking,Venta,Tarragona,162.0,957582.0,2006-03-24,Joaquín
1853,1854,2005-10-28,Suelo,Venta,Barcelona,249.0,1878954.0,2006-10-28,Luisa
1854,1855,2005-10-29,Casa,Venta,Girona,160.0,1263040.0,2006-02-08,Jesús
1855,1856,2005-10-29,Casa,Venta,Girona,284.0,2467960.0,2006-04-25,Pedro
1856,1857,2005-10-30,Local,Venta,Lleida,254.0,2394204.0,2006-08-19,María
1860,1861,2005-11-02,Suelo,Venta,Lleida,228.0,1944840.0,2006-10-10,María
1861,1862,2005-11-02,Parking,Venta,Barcelona,249.0,2221329.0,2006-05-12,Pedro
1862,1863,2005-11-02,Suelo,Venta,Tarragona,82.0,417872.0,2006-03-23,Luisa
1864,1865,2005-11-03,Casa,Venta,Lleida,71.0,299407.0,2006-04-05,María
1865,1866,2005-11-03,Suelo,Venta,Lleida,70.0,540890.0,2006-06-12,Jesús
1866,1867,2005-11-03,Parking,Venta,Tarragona,111.0,514596.0,2006-05-27,Luisa
1867,1868,2005-11-04,Suelo,Venta,Girona,69.0,667299.0,2006-10-25,Luisa
1868,1869,2005-11-04,Piso,Venta,Girona,259.0,1074332.0,2006-02-09,Joaquín
1869,1870,2005-11-04,Suelo,Venta,Girona,191.0,1895293.0,2006-07-21,María
1873,1874,2005-11-07,Piso,Venta,Lleida,128.0,706560.0,2006-04-16,Carmen
1877,1878,2005-11-08,Local,Venta,Girona,170.0,974610.0,2006-08-18,María
1878,1879,2005-11-08,Piso,Venta,Tarragona,59.0,265913.0,2006-05-13,Luisa
1884,1885,2005-11-12,Suelo,Venta,Tarragona,225.0,1300500.0,2006-07-24,Carmen
1886,1887,2005-11-13,Parking,Venta,Barcelona,156.0,692484.0,2006-02-19,Pedro
1887,1888,2005-11-13,Suelo,Venta,Tarragona,68.0,392972.0,2006-07-27,Pedro
1891,1892,2005-11-13,Industrial,Venta,Tarragona,154.0,1380764.0,2006-05-04,Carmen
1893,1894,2005-11-14,Parking,Venta,Girona,46.0,426880.0,2006-05-16,Luisa
1894,1895,2005-11-14,Suelo,Venta,Lleida,280.0,1720320.0,2006-04-05,María
1899,1900,2005-11-16,Local,Venta,Tarragona,277.0,1116587.0,2006-10-01,Carmen
1902,1903,2005-11-19,Parking,Venta,Barcelona,145.0,1213505.0,2006-11-05,Pedro
1906,1907,2005-11-20,Suelo,Venta,Tarragona,106.0,501380.0,2006-10-16,Jesús
1907,1908,2005-11-21,Parking,Venta,Lleida,51.0,472668.0,2006-04-04,María
1911,1912,2005-11-22,Industrial,Venta,Girona,95.0,783370.0,2006-09-04,Jesús
1916,1917,2005-11-23,Local,Venta,Tarragona,58.0,426010.0,2006-03-09,Joaquín
1917,1918,2005-11-23,Parking,Venta,Girona,45.0,301815.0,2006-10-19,Joaquín
1919,1920,2005-11-23,Suelo,Venta,Girona,243.0,2347137.0,2006-07-19,María
1921,1922,2005-11-24,Casa,Venta,Tarragona,223.0,1360523.0,2006-03-02,Jesús
1931,1932,2005-11-27,Local,Venta,Girona,88.0,795696.0,2006-05-24,María
1935,1936,2005-11-28,Piso,Venta,Barcelona,249.0,1780350.0,2006-03-14,Luisa
1936,1937,2005-11-28,Suelo,Venta,Girona,188.0,1265992.0,2006-10-21,Luisa
1937,1938,2005-11-29,Local,Venta,Tarragona,154.0,783860.0,2006-05-10,Carmen
1939,1940,2005-11-30,Industrial,Venta,Girona,102.0,941154.0,2006-08-11,Pedro
1940,1941,2005-11-30,Casa,Venta,Lleida,172.0,1701080.0,2006-10-06,María
1944,1945,2005-12-03,Local,Venta,Lleida,264.0,1545720.0,2006-06-09,Luisa
1948,1949,2005-12-05,Piso,Venta,Barcelona,85.0,693515.0,2006-03-31,Luisa
1949,1950,2005-12-05,Industrial,Venta,Barcelona,67.0,324213.0,2006-04-10,Luisa
1953,1954,2005-12-06,Industrial,Venta,Lleida,264.0,1346136.0,2006-10-25,Joaquín
1954,1955,2005-12-07,Casa,Venta,Barcelona,150.0,753900.0,2006-03-30,María
1955,1956,2005-12-07,Industrial,Venta,Girona,202.0,1028382.0,2006-05-07,Pedro
1958,1959,2005-12-09,Casa,Venta,Tarragona,203.0,1002211.0,2006-10-04,María
1959,1960,2005-12-09,Industrial,Venta,Tarragona,287.0,2446962.0,2006-11-10,María
1960,1961,2005-12-09,Suelo,Venta,Barcelona,171.0,807120.0,2006-11-21,Pedro
1961,1962,2005-12-11,Suelo,Venta,Barcelona,238.0,2203166.0,2006-05-01,Carmen
1963,1964,2005-12-13,Piso,Venta,Girona,116.0,804344.0,2006-04-29,María
1965,1966,2005-12-13,Local,Venta,Barcelona,66.0,270996.0,2006-07-04,Luisa
1966,1967,2005-12-14,Casa,Venta,Lleida,216.0,2046384.0,2006-07-03,Pedro
1967,1968,2005-12-15,Local,Venta,Lleida,218.0,1732446.0,2006-10-05,Jesús
1968,1969,2005-12-16,Piso,Venta,Barcelona,259.0,1842785.0,2006-07-19,María
1969,1970,2005-12-16,Casa,Venta,Barcelona,106.0,856692.0,2006-06-12,María
1972,1973,2005-12-17,Parking,Venta,Girona,67.0,490507.0,2006-04-01,María
1975,1976,2005-12-17,Local,Venta,Barcelona,165.0,1393095.0,2006-12-15,Carmen
1977,1978,2005-12-19,Casa,Venta,Tarragona,162.0,696762.0,2006-07-06,Pedro
1979,1980,2005-12-20,Local,Venta,Lleida,281.0,2671748.0,2006-12-18,Carmen
1981,1982,2005-12-21,Piso,Venta,Barcelona,248.0,1036392.0,2006-12-03,Luisa
1984,1985,2005-12-21,Piso,Venta,Tarragona,289.0,2789428.0,2006-04-29,Pedro
1988,1989,2005-12-22,Casa,Venta,Barcelona,276.0,2548584.0,2006-10-13,Jesús
1991,1992,2005-12-22,Industrial,Venta,Lleida,116.0,984144.0,2006-06-04,Luisa
1992,1993,2005-12-23,Local,Venta,Girona,299.0,2110342.0,2006-04-13,Jesús
1993,1994,2005-12-23,Casa,Venta,Girona,86.0,651192.0,2006-04-23,Luisa
1995,1996,2005-12-23,Industrial,Venta,Tarragona,178.0,1642584.0,2006-12-18,Luisa
1996,1997,2005-12-23,Casa,Venta,Tarragona,206.0,1058840.0,2006-04-02,Jesús
1997,1998,2005-12-24,Local,Venta,Tarragona,264.0,2303928.0,2006-04-17,Luisa
1998,1999,2005-12-24,Piso,Venta,Tarragona,243.0,1693710.0,2006-05-23,Pedro
2000,2001,2005-12-25,Suelo,Venta,Barcelona,265.0,1348055.0,2006-07-19,Joaquín
2001,2002,2005-12-25,Casa,Venta,Barcelona,283.0,1653852.0,2006-08-28,María
2005,2006,2005-12-27,Parking,Venta,Girona,272.0,1774528.0,2006-06-21,Jesús
2009,2010,2005-12-27,Piso,Venta,Barcelona,158.0,1040746.0,2006-09-25,Luisa
2011,2012,2005-12-30,Piso,Venta,Tarragona,94.0,924866.0,2006-12-23,Jesús
2014,2015,2005-12-30,Parking,Venta,Girona,262.0,1407726.0,2006-11-01,María
2017,2018,2006-01-01,Industrial,Venta,Barcelona,75.0,545925.0,2006-09-08,Joaquín
2021,2022,2006-01-02,Industrial,Venta,Tarragona,129.0,588756.0,2006-09-05,Carmen
2022,2023,2006-01-02,Local,Venta,Girona,141.0,763233.0,2006-12-26,Luisa
2026,2027,2006-01-03,Industrial,Venta,Girona,41.0,368959.0,2006-08-29,Carmen
2027,2028,2006-01-03,Local,Venta,Barcelona,122.0,680760.0,2006-05-01,María
2030,2031,2006-01-03,Parking,Venta,Lleida,233.0,1450425.0,2006-07-16,Luisa
2031,2032,2006-01-03,Industrial,Venta,Girona,116.0,616192.0,2006-05-21,María
2034,2035,2006-01-05,Industrial,Venta,Lleida,289.0,1809140.0,2006-09-12,Joaquín
2035,2036,2006-01-05,Parking,Venta,Barcelona,90.0,446940.0,2006-06-26,María
2036,2037,2006-01-06,Local,Venta,Barcelona,110.0,700700.0,2006-04-20,Pedro
2038,2039,2006-01-06,Parking,Venta,Barcelona,199.0,1139076.0,2006-06-21,Joaquín
2040,2041,2006-01-07,Industrial,Venta,Tarragona,120.0,823200.0,2006-09-02,María
2041,2042,2006-01-08,Suelo,Venta,Barcelona,80.0,539280.0,2006-08-01,María
2047,2048,2006-01-10,Local,Venta,Tarragona,170.0,1102280.0,2006-08-05,Pedro
2048,2049,2006-01-10,Casa,Venta,Barcelona,275.0,1856525.0,2006-09-04,Jesús
2050,2051,2006-01-11,Parking,Venta,Tarragona,130.0,1275560.0,2006-11-13,María
2060,2061,2006-01-13,Suelo,Venta,Lleida,261.0,1615851.0,2006-12-25,Jesús
2062,2063,2006-01-13,Suelo,Venta,Barcelona,274.0,1450556.0,2006-09-03,María
2064,2065,2006-01-14,Casa,Venta,Tarragona,148.0,873200.0,2006-09-26,Pedro
2069,2070,2006-01-15,Suelo,Venta,Barcelona,245.0,2399040.0,2006-05-31,Joaquín
2071,2072,2006-01-15,Casa,Venta,Barcelona,93.0,808170.0,2006-07-03,Jesús
2072,2073,2006-01-15,Casa,Venta,Girona,239.0,2030783.0,2006-12-16,María
2073,2074,2006-01-16,Industrial,Venta,Barcelona,80.0,363280.0,2006-12-19,Pedro
2074,2075,2006-01-16,Local,Venta,Lleida,209.0,1355365.0,2006-07-01,Joaquín
